DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),n1c,n2c,n3c
2019-12-08 18:00:00,19.008,0.987167,5.247,5.22316,1.044632,2.350422,1.828106
2019-12-08 19:00:00,20.558,0.986913,5.473,6.17532,1.235064,2.778894,2.161362
2019-12-08 20:00:00,21.606,0.986742,6.425,11.1975,2.2395,5.038875,3.919125
2019-12-08 21:00:00,22.104,0.986689,6.593,12.1646,2.43292,5.47407,4.25761
2019-12-08 22:00:00,20.56,0.986594,6.555,11.9855,2.3971,5.393475,4.194925
2019-12-08 23:00:00,18.265,0.986762,7.14,16.5056,3.30112,7.42752,5.77696
2019-12-09 00:00:00,17.917,0.986911,8.521,28.0427,5.60854,12.619215,9.814945
2019-12-09 01:00:00,15.757,0.987206,9.457,37.236,7.4472,16.7562,13.0326
2019-12-09 02:00:00,15.465,0.987569,9.503,37.7163,7.54326,16.972335,13.200705
2019-12-09 03:00:00,13.986,0.987658,9.344,36.411,7.2822,16.38495,12.74385
2019-12-09 04:00:00,13.438,0.987769,8.917,32.7724,6.55448,14.74758,11.47034
2019-12-09 05:00:00,13.3,0.987706,9.333,36.3855,7.2771,16.373475,12.734925
2019-12-09 06:00:00,14.02,0.987772,7.992,23.6535,4.7307,10.644075,8.278725
2019-12-09 07:00:00,14.584,0.988049,7.289,17.9072,3.58144,8.05824,6.26752
2019-12-09 08:00:00,13.764,0.988299,7.423,19.0558,3.81116,8.57511,6.66953
2019-12-09 09:00:00,14.022,0.988388,7.043,15.9702,3.19404,7.18659,5.58957
2019-12-09 10:00:00,14.665,0.988496,6.388,11.3448,2.26896,5.10516,3.97068
2019-12-09 11:00:00,14.223,0.988635,6.902,14.6515,2.9303,6.593175,5.128025
2019-12-09 12:00:00,14.52,0.988816,6.774,13.4335,2.6867,6.045075,4.701725
2019-12-09 13:00:00,13.633,0.989024,6.549,12.2496,2.44992,5.51232,4.28736
2019-12-09 14:00:00,13.331,0.989171,6.864,14.5473,2.90946,6.546285,5.091555
2019-12-09 15:00:00,14.806,0.989379,5.674,7.50353,1.500706,3.3765885,2.6262355
2019-12-09 16:00:00,16.8,0.989344,4.33,2.16583,0.433166,0.9746235,0.7580405
2019-12-09 17:00:00,18.238,0.989124,4.511,2.62364,0.524728,1.180638,0.918274
2019-12-09 18:00:00,19.5,0.988914,5.059,4.366,0.8732,1.9647,1.5281
2019-12-09 19:00:00,21.324,0.98864,5.429,5.63592,1.127184,2.536164,1.972572
2019-12-09 20:00:00,22.229,0.98835,6.181,10.1094,2.02188,4.54923,3.53829
2019-12-09 21:00:00,22.418,0.9881,4.712,3.1728,0.63456,1.42776,1.11048
2019-12-09 22:00:00,22.112,0.987966,4.686,3.07649,0.615298,1.3844205,1.0767715
2019-12-09 23:00:00,19.255,0.988137,4.977,4.01758,0.803516,1.807911,1.406153
2019-12-10 00:00:00,19.758,0.988123,6.647,12.6455,2.5291,5.690475,4.425925
2019-12-10 01:00:00,17.929,0.988084,7.184,16.8922,3.37844,7.60149,5.91227
2019-12-10 02:00:00,15.806,0.988064,9.192,35.0364,7.00728,15.76638,12.26274
2019-12-10 03:00:00,14.983,0.988023,9.546,38.3049,7.66098,17.237205,13.406715
2019-12-10 04:00:00,14.482,0.988049,9.198,35.2248,7.04496,15.85116,12.32868
2019-12-10 05:00:00,14.205,0.988022,9.289,35.9242,7.18484,16.16589,12.57347
2019-12-10 06:00:00,13.835,0.988003,9.329,36.2941,7.25882,16.332345,12.702935
2019-12-10 07:00:00,13.407,0.988099,9.518,38.2025,7.6405,17.191125,13.370875
2019-12-10 08:00:00,12.712,0.98817,9.697,40.2565,8.0513,18.115425,14.089775
2019-12-10 09:00:00,12.369,0.98831,9.762,40.9731,8.19462,18.437895,14.340585
2019-12-10 10:00:00,12.513,0.988371,8.921,32.5826,6.51652,14.66217,11.40391
2019-12-10 11:00:00,12.429,0.988585,8.854,31.9879,6.39758,14.394555,11.195765
2019-12-10 12:00:00,11.913,0.988817,8.6,29.0894,5.81788,13.09023,10.18129
2019-12-10 13:00:00,11.273,0.988969,8.227,25.6153,5.12306,11.526885,8.965355
2019-12-10 14:00:00,11.924,0.989236,7.471,18.8993,3.77986,8.504685,6.614755
2019-12-10 15:00:00,15.125,0.989362,5.915,8.36682,1.673364,3.765069,2.928387
2019-12-10 16:00:00,17.894,0.9893,3.055,0,0,0,0
2019-12-10 17:00:00,19.736,0.988985,2.79,0,0,0,0
2019-12-10 18:00:00,20.524,0.988768,3.506,0,0,0,0
2019-12-10 19:00:00,21.24,0.988429,2.472,0,0,0,0
2019-12-10 20:00:00,22.946,0.988009,3.771,0.834117,0.1668234,0.37535265,0.29194095
2019-12-10 21:00:00,23.291,0.987809,4.631,2.84494,0.568988,1.280223,0.995729
2019-12-10 22:00:00,21.823,0.987777,4.886,3.73741,0.747482,1.6818345,1.3080935
2019-12-10 23:00:00,18.978,0.987978,4.561,2.68627,0.537254,1.2088215,0.9401945
2019-12-11 00:00:00,17.494,0.988161,4.088,1.46931,0.293862,0.6611895,0.5142585
2019-12-11 01:00:00,16.85,0.988237,3.334,0,0,0,0
2019-12-11 02:00:00,15.776,0.988442,3.665,0.687643,0.1375286,0.30943935,0.24067505
2019-12-11 03:00:00,15.125,0.988516,3.763,0.849405,0.169881,0.38223225,0.29729175
2019-12-11 04:00:00,14.603,0.988348,3.706,0.73156,0.146312,0.329202,0.256046
2019-12-11 05:00:00,13.839,0.988073,4.246,1.9524,0.39048,0.87858,0.68334
2019-12-11 06:00:00,13.591,0.98793,4.812,3.62061,0.724122,1.6292745,1.2672135
2019-12-11 07:00:00,13.282,0.987923,5.789,8.04435,1.60887,3.6199575,2.8155225
2019-12-11 08:00:00,13.151,0.98803,6.568,12.4085,2.4817,5.583825,4.342975
2019-12-11 09:00:00,12.913,0.988015,7.02,15.8785,3.1757,7.145325,5.557475
2019-12-11 10:00:00,12.609,0.988082,7.081,16.3699,3.27398,7.366455,5.729465
2019-12-11 11:00:00,12.521,0.988268,7.404,18.9791,3.79582,8.540595,6.642685
2019-12-11 12:00:00,12.316,0.988398,7.639,20.8655,4.1731,9.389475,7.302925
2019-12-11 13:00:00,12.002,0.988484,7.335,18.4919,3.69838,8.321355,6.472165
2019-12-11 14:00:00,12.556,0.988554,7.322,18.3272,3.66544,8.24724,6.41452
2019-12-11 15:00:00,15.459,0.988611,5.82,8.19639,1.639278,3.6883755,2.8687365
2019-12-11 16:00:00,18.026,0.988375,3.775,0.899922,0.1799844,0.4049649,0.3149727
2019-12-11 17:00:00,20.459,0.987718,3.829,0.999281,0.1998562,0.44967645,0.34974835
2019-12-11 18:00:00,22.414,0.98714,5.293,5.34669,1.069338,2.4060105,1.8713415
2019-12-11 19:00:00,23.486,0.986696,6.657,12.5339,2.50678,5.640255,4.386865
2019-12-11 20:00:00,23.715,0.986229,6.606,12.188,2.4376,5.4846,4.2658
2019-12-11 21:00:00,23.648,0.985868,6.334,10.7522,2.15044,4.83849,3.76327
2019-12-11 22:00:00,22.826,0.985555,6.425,11.1391,2.22782,5.012595,3.898685
2019-12-11 23:00:00,20.54,0.985485,6.148,9.9503,1.99006,4.477635,3.482605
2019-12-12 00:00:00,18.69,0.985451,7.693,20.7441,4.14882,9.334845,7.260435
2019-12-12 01:00:00,19.774,0.985319,8.47,27.3743,5.47486,12.318435,9.581005
2019-12-12 02:00:00,19.244,0.985268,9.569,37.8003,7.56006,17.010135,13.230105
2019-12-12 03:00:00,18.787,0.985191,9.413,36.3767,7.27534,16.369515,12.731845
2019-12-12 04:00:00,17.335,0.985039,9.617,38.6024,7.72048,17.37108,13.51084
2019-12-12 05:00:00,17.532,0.984759,9.036,33.4928,6.69856,15.07176,11.72248
2019-12-12 06:00:00,17.459,0.984712,6.885,14.4869,2.89738,6.519105,5.070415
2019-12-12 07:00:00,17.277,0.984875,7.369,18.3694,3.67388,8.26623,6.42929
2019-12-12 08:00:00,17.545,0.985053,7.277,17.1518,3.43036,7.71831,6.00313
2019-12-12 09:00:00,17.564,0.985158,6.34,10.6576,2.13152,4.79592,3.73016
2019-12-12 10:00:00,17.602,0.985113,7.822,21.2514,4.25028,9.56313,7.43799
2019-12-12 11:00:00,17.36,0.985211,7.286,16.9436,3.38872,7.62462,5.93026
2019-12-12 12:00:00,17.363,0.98526,7.337,17.8786,3.57572,8.04537,6.25751
2019-12-12 13:00:00,17.185,0.9854,6.969,15.1855,3.0371,6.833475,5.314925
2019-12-12 14:00:00,17.085,0.985684,7.377,18.1431,3.62862,8.164395,6.350085
2019-12-12 15:00:00,17.263,0.985918,6.922,14.4407,2.88814,6.498315,5.054245
2019-12-12 16:00:00,17.422,0.985939,4.394,2.20211,0.440422,0.9909495,0.7707385
2019-12-12 17:00:00,18.578,0.985546,6.168,9.7227,1.94454,4.375215,3.402945
2019-12-12 18:00:00,19.416,0.985312,5.148,4.58927,0.917854,2.0651715,1.6062445
2019-12-12 19:00:00,19.584,0.985072,4.494,2.45479,0.490958,1.1046555,0.8591765
2019-12-12 20:00:00,20.288,0.984638,4.657,2.9041,0.58082,1.306845,1.016435
2019-12-12 21:00:00,19.732,0.984243,4.033,1.33703,0.267406,0.6016635,0.4679605
2019-12-12 22:00:00,19.148,0.98385,4.155,1.60863,0.321726,0.7238835,0.5630205
2019-12-12 23:00:00,18.88,0.983727,5.277,5.32354,1.064708,2.395593,1.863239
2019-12-13 00:00:00,18.704,0.983636,5.952,8.69776,1.739552,3.913992,3.044216
2019-12-13 01:00:00,18.454,0.983348,6,9.02937,1.805874,4.0632165,3.1602795
2019-12-13 02:00:00,17.654,0.983016,6.232,10.5329,2.10658,4.739805,3.686515
2019-12-13 03:00:00,17.229,0.982662,6.743,13.3154,2.66308,5.99193,4.66039
2019-12-13 04:00:00,17.432,0.982147,7.026,15.5304,3.10608,6.98868,5.43564
2019-12-13 05:00:00,17.441,0.981703,7.767,21.3146,4.26292,9.59157,7.46011
2019-12-13 06:00:00,17.448,0.981186,8.871,31.6411,6.32822,14.238495,11.074385
2019-12-13 07:00:00,18.261,0.980917,9.071,33.5786,6.71572,15.11037,11.75251
2019-12-13 08:00:00,17.611,0.980778,9.667,38.4221,7.68442,17.289945,13.447735
2019-12-13 09:00:00,17.401,0.980634,10.38,45.4345,9.0869,20.445525,15.902075
2019-12-13 10:00:00,18.086,0.980747,9.446,35.4187,7.08374,15.938415,12.396545
2019-12-13 11:00:00,18.214,0.98073,11.069,51.1865,10.2373,23.033925,17.915275
2019-12-13 12:00:00,16.794,0.981118,6.928,14.6063,2.92126,6.572835,5.112205
2019-12-13 13:00:00,14.87,0.981685,7.008,15.4269,3.08538,6.942105,5.399415
2019-12-13 14:00:00,13.507,0.9823,6.287,10.8662,2.17324,4.88979,3.80317
2019-12-13 15:00:00,12.804,0.982964,5.498,6.42444,1.284888,2.890998,2.248554
2019-12-13 16:00:00,12.359,0.983235,4.361,2.25717,0.451434,1.0157265,0.7900095
2019-12-13 17:00:00,11.861,0.983412,4.049,1.46774,0.293548,0.660483,0.513709
2019-12-13 18:00:00,11.591,0.983396,4.201,1.83289,0.366578,0.8248005,0.6415115
2019-12-13 19:00:00,11.476,0.983539,4.064,1.51651,0.303302,0.6824295,0.5307785
2019-12-13 20:00:00,11.615,0.983778,3.491,0,0,0,0
2019-12-13 21:00:00,12.899,0.983693,2.486,0,0,0,0
2019-12-13 22:00:00,13.501,0.983599,3.214,0,0,0,0
2019-12-13 23:00:00,11.315,0.983979,4.097,1.56639,0.313278,0.7048755,0.5482365
2019-12-14 00:00:00,9.85,0.98439,4.16,1.66864,0.333728,0.750888,0.584024
2019-12-14 01:00:00,10.411,0.98479,6.75,13.6724,2.73448,6.15258,4.78534
2019-12-14 02:00:00,10.268,0.985192,6.744,13.4903,2.69806,6.070635,4.721605
2019-12-14 03:00:00,8.931,0.985517,8.028,24.3916,4.87832,10.97622,8.53706
2019-12-14 04:00:00,8.98,0.985805,6.519,12.2254,2.44508,5.50143,4.27889
2019-12-14 05:00:00,7.586,0.985821,5.999,9.35593,1.871186,4.2101685,3.2745755
2019-12-14 06:00:00,6.023,0.986144,5.77,8.21307,1.642614,3.6958815,2.8745745
2019-12-14 07:00:00,6.279,0.986488,4.881,3.93677,0.787354,1.7715465,1.3778695
2019-12-14 08:00:00,5.888,0.986876,4.768,3.55937,0.711874,1.6017165,1.2457795
2019-12-14 09:00:00,5.2,0.987061,4.716,3.269,0.6538,1.47105,1.14415
2019-12-14 10:00:00,5.432,0.987192,4.138,1.62861,0.325722,0.7328745,0.5700135
2019-12-14 11:00:00,5.17,0.98742,4.524,2.7964,0.55928,1.25838,0.97874
2019-12-14 12:00:00,5.015,0.987525,4.197,1.85523,0.371046,0.8348535,0.6493305
2019-12-14 13:00:00,4.831,0.98782,4.763,3.55396,0.710792,1.599282,1.243886
2019-12-14 14:00:00,4.259,0.988118,3.899,1.21338,0.242676,0.546021,0.424683
2019-12-14 15:00:00,3.66,0.988393,4.23,1.8898,0.37796,0.85041,0.66143
2019-12-14 16:00:00,3.501,0.988397,4.052,1.48632,0.297264,0.668844,0.520212
2019-12-14 17:00:00,3.613,0.988054,3.818,1.0388,0.20776,0.46746,0.36358
2019-12-14 18:00:00,4.23,0.987799,3.623,0.316055,0.063211,0.14222475,0.11061925
2019-12-14 19:00:00,6.453,0.987356,3.139,0,0,0,0
2019-12-14 20:00:00,8.766,0.986924,3.001,0,0,0,0
2019-12-14 21:00:00,10.093,0.986498,2.773,0,0,0,0
2019-12-14 22:00:00,10.215,0.986268,3.009,0,0,0,0
2019-12-14 23:00:00,7.696,0.986156,3.508,0,0,0,0
2019-12-15 00:00:00,6.519,0.986024,6.616,12.377,2.4754,5.56965,4.33195
2019-12-15 01:00:00,6.258,0.985896,9.116,34.1682,6.83364,15.37569,11.95887
2019-12-15 02:00:00,5.851,0.985741,9.974,43.9372,8.78744,19.77174,15.37802
2019-12-15 03:00:00,5.691,0.98529,9.971,44.3064,8.86128,19.93788,15.50724
2019-12-15 04:00:00,5.661,0.984643,7.653,21.3025,4.2605,9.586125,7.455875
2019-12-15 05:00:00,5.848,0.983775,6.603,12.1573,2.43146,5.470785,4.255055
2019-12-15 06:00:00,6.117,0.983046,6.6,12.6773,2.53546,5.704785,4.437055
2019-12-15 07:00:00,6.262,0.982513,7.162,17.251,3.4502,7.76295,6.03785
2019-12-15 08:00:00,6.812,0.982019,9.33,36.9245,7.3849,16.616025,12.923575
2019-12-15 09:00:00,7.788,0.981373,8.846,32.315,6.463,14.54175,11.31025
2019-12-15 10:00:00,7.849,0.980687,9.724,40.6773,8.13546,18.304785,14.237055
2019-12-15 11:00:00,7.875,0.979924,11.521,56.551,11.3102,25.44795,19.79285
2019-12-15 12:00:00,8.127,0.979223,12.914,57.7815,11.5563,26.001675,20.223525
2019-12-15 13:00:00,8.666,0.978463,12.079,57.5055,11.5011,25.877475,20.126925
2019-12-15 14:00:00,9.048,0.977458,9.634,39.5188,7.90376,17.78346,13.83158
2019-12-15 15:00:00,9.987,0.976987,9.586,38.8728,7.77456,17.49276,13.60548
2019-12-15 16:00:00,10.788,0.97669,7.513,19.3972,3.87944,8.72874,6.78902
2019-12-15 17:00:00,11.702,0.975895,7.144,16.5086,3.30172,7.42887,5.77801
2019-12-15 18:00:00,13.443,0.975027,7.288,17.3997,3.47994,7.829865,6.089895
2019-12-15 19:00:00,13.306,0.974366,5.863,8.166,1.6332,3.6747,2.8581
2019-12-15 20:00:00,15.221,0.973034,5.65,7.2071,1.44142,3.243195,2.522485
2019-12-15 21:00:00,16.141,0.971675,4.612,2.79149,0.558298,1.2561705,0.9770215
2019-12-15 22:00:00,14.397,0.9715,4.51,2.62688,0.525376,1.182096,0.919408
2019-12-15 23:00:00,13.285,0.97149,6.231,10.0427,2.00854,4.519215,3.514945
2019-12-16 00:00:00,13.341,0.970495,4.078,1.4374,0.28748,0.64683,0.50309
2019-12-16 01:00:00,13.213,0.969624,5.983,8.60806,1.721612,3.873627,3.012821
2019-12-16 02:00:00,13.889,0.968842,7.794,21.1394,4.22788,9.51273,7.39879
2019-12-16 03:00:00,14.1,0.968758,9.531,37.3541,7.47082,16.809345,13.073935
2019-12-16 04:00:00,10.924,0.96962,12.511,56.6515,11.3303,25.493175,19.828025
2019-12-16 05:00:00,8.847,0.970429,12.059,56.6412,11.32824,25.48854,19.82442
2019-12-16 06:00:00,6.563,0.971195,10.813,50.3486,10.06972,22.65687,17.62201
2019-12-16 07:00:00,5.671,0.971628,9.623,38.0459,7.60918,17.120655,13.316065
2019-12-16 08:00:00,4.673,0.972359,10.287,45.4114,9.08228,20.43513,15.89399
2019-12-16 09:00:00,2.752,0.97325,9.804,40.7703,8.15406,18.346635,14.269605
2019-12-16 10:00:00,1.641,0.974151,8.654,29.6801,5.93602,13.356045,10.388035
2019-12-16 11:00:00,0.727,0.975478,11.42,57.4514,11.49028,25.85313,20.10799
2019-12-16 12:00:00,-0.024,0.976511,9.986,44.4924,8.89848,20.02158,15.57234
2019-12-16 13:00:00,-0.693,0.977489,10.427,49.5955,9.9191,22.317975,17.358425
2019-12-16 14:00:00,-1.065,0.978555,9.974,45.0792,9.01584,20.28564,15.77772
2019-12-16 15:00:00,-0.422,0.979631,10.644,52.0729,10.41458,23.432805,18.225515
2019-12-16 16:00:00,0.257,0.980659,10.794,53.3635,10.6727,24.013575,18.677225
2019-12-16 17:00:00,1.009,0.981418,10.664,52.0962,10.41924,23.44329,18.23367
2019-12-16 18:00:00,1.783,0.981925,10.179,47.0086,9.40172,21.15387,16.45301
2019-12-16 19:00:00,2.502,0.982604,9.951,44.2633,8.85266,19.918485,15.492155
2019-12-16 20:00:00,2.964,0.983079,9.811,42.4992,8.49984,19.12464,14.87472
2019-12-16 21:00:00,3.063,0.983595,9.48,38.8939,7.77878,17.502255,13.612865
2019-12-16 22:00:00,2.617,0.984083,9.002,34.7224,6.94448,15.62508,12.15284
2019-12-16 23:00:00,1.259,0.984655,8.41,28.5458,5.70916,12.84561,9.99103
2019-12-17 00:00:00,0.217,0.985251,9.895,44.0453,8.80906,19.820385,15.415855
2019-12-17 01:00:00,-1.067,0.985926,9.514,39.9081,7.98162,17.958645,13.967835
2019-12-17 02:00:00,-1.663,0.986634,9.286,37.8132,7.56264,17.01594,13.23462
2019-12-17 03:00:00,-2.003,0.987125,8.976,35.1528,7.03056,15.81876,12.30348
2019-12-17 04:00:00,-2.543,0.98749,8.054,25.6522,5.13044,11.54349,8.97827
2019-12-17 05:00:00,-2.971,0.987684,6.912,15.6305,3.1261,7.033725,5.470675
2019-12-17 06:00:00,-3.038,0.98803,6.484,12.1751,2.43502,5.478795,4.261285
2019-12-17 07:00:00,-3.195,0.988652,5.268,5.45696,1.091392,2.455632,1.909936
2019-12-17 08:00:00,-3.412,0.9891,5.355,5.87087,1.174174,2.6418915,2.0548045
2019-12-17 09:00:00,-3.657,0.989445,5.03,4.45105,0.89021,2.0029725,1.5578675
2019-12-17 10:00:00,-3.851,0.989634,4.486,2.70831,0.541662,1.2187395,0.9479085
2019-12-17 11:00:00,-3.878,0.98984,3.762,0.945214,0.1890428,0.4253463,0.3308249
2019-12-17 12:00:00,-4.038,0.990154,2.809,0,0,0,0
2019-12-17 13:00:00,-4.349,0.990633,1.916,0,0,0,0
2019-12-17 14:00:00,-3.915,0.99103,1.889,0,0,0,0
2019-12-17 15:00:00,-1.764,0.991263,1.822,0,0,0,0
2019-12-17 16:00:00,0.592,0.991201,1.449,0,0,0,0
2019-12-17 17:00:00,2.682,0.990838,1.948,0,0,0,0
2019-12-17 18:00:00,4.378,0.990712,2.39,0,0,0,0
2019-12-17 19:00:00,5.529,0.990521,2.395,0,0,0,0
2019-12-17 20:00:00,6.408,0.990297,2.721,0,0,0,0
2019-12-17 21:00:00,6.632,0.99011,3.305,0,0,0,0
2019-12-17 22:00:00,5.727,0.990005,3.152,0,0,0,0
2019-12-17 23:00:00,2.266,0.990129,2.155,0,0,0,0
2019-12-18 00:00:00,0.726,0.990289,1.616,0,0,0,0
2019-12-18 01:00:00,-0.138,0.990577,0.745,0,0,0,0
2019-12-18 02:00:00,-0.537,0.99069,0.762,0,0,0,0
2019-12-18 03:00:00,-1.392,0.990841,2.364,0,0,0,0
2019-12-18 04:00:00,-1.437,0.990724,2.547,0,0,0,0
2019-12-18 05:00:00,-1.702,0.990494,2.562,0,0,0,0
2019-12-18 06:00:00,-1.827,0.990484,2.579,0,0,0,0
2019-12-18 07:00:00,-1.931,0.990606,2.837,0,0,0,0
2019-12-18 08:00:00,-1.923,0.990639,2.833,0,0,0,0
2019-12-18 09:00:00,-2.051,0.990698,3.195,0,0,0,0
2019-12-18 10:00:00,-1.984,0.990731,3.909,1.26774,0.253548,0.570483,0.443709
2019-12-18 11:00:00,-1.784,0.990841,4.212,1.97853,0.395706,0.8903385,0.6924855
2019-12-18 12:00:00,-1.144,0.990908,4.402,2.52695,0.50539,1.1371275,0.8844325
2019-12-18 13:00:00,-0.377,0.990896,4.356,2.3925,0.4785,1.076625,0.837375
2019-12-18 14:00:00,0.171,0.990868,4.95,4.32189,0.864378,1.9448505,1.5126615
2019-12-18 15:00:00,2.577,0.99085,4.351,2.30175,0.46035,1.0357875,0.8056125
2019-12-18 16:00:00,4.832,0.990494,3.298,0,0,0,0
2019-12-18 17:00:00,7.454,0.989722,4.751,3.49046,0.698092,1.570707,1.221661
2019-12-18 18:00:00,8.863,0.989115,5.899,8.79128,1.758256,3.956076,3.076948
2019-12-18 19:00:00,9.482,0.988582,6.262,11.0196,2.20392,4.95882,3.85686
2019-12-18 20:00:00,10.081,0.987928,6.603,12.7628,2.55256,5.74326,4.46698
2019-12-18 21:00:00,10.218,0.987508,7.082,16.5165,3.3033,7.432425,5.780775
2019-12-18 22:00:00,9.415,0.98721,7.043,16.2074,3.24148,7.29333,5.67259
2019-12-18 23:00:00,6.747,0.987099,7.743,22.0131,4.40262,9.905895,7.704585
2019-12-19 00:00:00,6.04,0.986863,9.097,35.4714,7.09428,15.96213,12.41499
2019-12-19 01:00:00,7.291,0.986727,8.276,26.8551,5.37102,12.084795,9.399285
2019-12-19 02:00:00,6.86,0.986775,7.566,20.628,4.1256,9.2826,7.2198
2019-12-19 03:00:00,6.662,0.986684,6.677,13.316,2.6632,5.9922,4.6606
2019-12-19 04:00:00,6.578,0.986363,6.49,11.981,2.3962,5.39145,4.19335
2019-12-19 05:00:00,6.649,0.985957,6.662,13.2711,2.65422,5.971995,4.644885
2019-12-19 06:00:00,6.664,0.98569,7.287,18.3985,3.6797,8.279325,6.439475
2019-12-19 07:00:00,6.699,0.985699,7.281,18.3452,3.66904,8.25534,6.42082
2019-12-19 08:00:00,6.42,0.985653,7.12,16.9991,3.39982,7.649595,5.949685
2019-12-19 09:00:00,6.313,0.985745,6.313,11.3152,2.26304,5.09184,3.96032
2019-12-19 10:00:00,6.378,0.985888,6.83,14.4095,2.8819,6.484275,5.043325
2019-12-19 11:00:00,6.403,0.986132,6.19,10.7117,2.14234,4.820265,3.749095
2019-12-19 12:00:00,6.356,0.985985,5.143,5.00798,1.001596,2.253591,1.752793
2019-12-19 13:00:00,6.354,0.986082,4.268,2.06637,0.413274,0.9298665,0.7232295
2019-12-19 14:00:00,6.356,0.98629,3.77,0.923245,0.184649,0.41546025,0.32313575
2019-12-19 15:00:00,6.429,0.986406,3.891,1.10766,0.221532,0.498447,0.387681
2019-12-19 16:00:00,6.806,0.986357,3.51,0,0,0,0
2019-12-19 17:00:00,7.834,0.985916,2.469,0,0,0,0
2019-12-19 18:00:00,8.749,0.985559,1.48,0,0,0,0
2019-12-19 19:00:00,10.021,0.985455,2.151,0,0,0,0
2019-12-19 20:00:00,10.182,0.98529,1.389,0,0,0,0
2019-12-19 21:00:00,10.08,0.985082,1.524,0,0,0,0
2019-12-19 22:00:00,9.833,0.984945,2.231,0,0,0,0
2019-12-19 23:00:00,9.266,0.984915,3.138,0,0,0,0
2019-12-20 00:00:00,8.912,0.984936,3.939,1.26346,0.252692,0.568557,0.442211
2019-12-20 01:00:00,7.866,0.984919,4.122,1.65658,0.331316,0.745461,0.579803
2019-12-20 02:00:00,8.339,0.984838,4.668,3.16602,0.633204,1.424709,1.108107
2019-12-20 03:00:00,8.631,0.984638,5.469,6.35881,1.271762,2.8614645,2.2255835
2019-12-20 04:00:00,7.348,0.984208,6.322,11.28,2.256,5.076,3.948
2019-12-20 05:00:00,6.237,0.983822,6.677,13.3581,2.67162,6.011145,4.675335
2019-12-20 06:00:00,6.668,0.983718,6.13,10.1473,2.02946,4.566285,3.551555
2019-12-20 07:00:00,8.018,0.98362,4.772,3.51495,0.70299,1.5817275,1.2302325
2019-12-20 08:00:00,6.693,0.98341,4.318,2.1561,0.43122,0.970245,0.754635
2019-12-20 09:00:00,7.493,0.982921,5.231,5.32736,1.065472,2.397312,1.864576
2019-12-20 10:00:00,7.858,0.98238,6.44,11.729,2.3458,5.27805,4.10515
2019-12-20 11:00:00,8.512,0.981923,7.894,22.9627,4.59254,10.333215,8.036945
2019-12-20 12:00:00,8.481,0.981522,9.496,38.2241,7.64482,17.200845,13.378435
2019-12-20 13:00:00,8.58,0.981112,8.789,31.5331,6.30662,14.189895,11.036585
2019-12-20 14:00:00,9.258,0.980644,8.682,30.2774,6.05548,13.62483,10.59709
2019-12-20 15:00:00,9.697,0.980284,9.151,35.0509,7.01018,15.772905,12.267815
2019-12-20 16:00:00,10.684,0.979702,8.744,30.8294,6.16588,13.87323,10.79029
2019-12-20 17:00:00,11.438,0.979117,8.441,27.7,5.54,12.465,9.695
2019-12-20 18:00:00,11.313,0.9786,8.032,23.9806,4.79612,10.79127,8.39321
2019-12-20 19:00:00,12.142,0.978281,7.839,21.5225,4.3045,9.685125,7.532875
2019-12-20 20:00:00,12.526,0.977714,7.97,22.6336,4.52672,10.18512,7.92176
2019-12-20 21:00:00,13.172,0.976376,10.29,45.6016,9.12032,20.52072,15.96056
2019-12-20 22:00:00,12.966,0.975819,10.234,44.1539,8.83078,19.869255,15.453865
2019-12-20 23:00:00,12.204,0.975628,9.56,37.2542,7.45084,16.76439,13.03897
2019-12-21 00:00:00,12.072,0.975165,10.172,44.5394,8.90788,20.04273,15.58879
2019-12-21 01:00:00,11.77,0.975466,7.797,21.0221,4.20442,9.459945,7.357735
2019-12-21 02:00:00,11.505,0.976288,3.814,0.986683,0.1973366,0.44400735,0.34533905
2019-12-21 03:00:00,11.232,0.975826,5.885,8.16281,1.632562,3.6732645,2.8569835
2019-12-21 04:00:00,11.162,0.975904,5.781,7.65403,1.530806,3.4443135,2.6789105
2019-12-21 05:00:00,11.185,0.975788,4.933,3.98982,0.797964,1.795419,1.396437
2019-12-21 06:00:00,11.164,0.975776,5.514,6.51739,1.303478,2.9328255,2.2810865
2019-12-21 07:00:00,11.422,0.976032,6.99,15.3927,3.07854,6.926715,5.387445
2019-12-21 08:00:00,11.453,0.97638,7.464,19.2176,3.84352,8.64792,6.72616
2019-12-21 09:00:00,10.051,0.976757,6.441,11.407,2.2814,5.13315,3.99245
2019-12-21 10:00:00,10.782,0.977084,4.886,3.86597,0.773194,1.7396865,1.3530895
2019-12-21 11:00:00,10.623,0.977491,3.793,0.957442,0.1914884,0.4308489,0.3351047
2019-12-21 12:00:00,10.544,0.977815,2.935,0,0,0,0
2019-12-21 13:00:00,10.552,0.978182,3.246,0,0,0,0
2019-12-21 14:00:00,10.647,0.978644,2.16,0,0,0,0
2019-12-21 15:00:00,11.039,0.979132,2.157,0,0,0,0
2019-12-21 16:00:00,11.597,0.979415,2.712,0,0,0,0
2019-12-21 17:00:00,12.016,0.979437,3.729,0.818547,0.1637094,0.36834615,0.28649145
2019-12-21 18:00:00,12.529,0.979615,3.924,1.20812,0.241624,0.543654,0.422842
